ObjectID,TrackID,Mean_YFP,Area_YFP,Slice,Mean_CFP,Area_CFP,YFP/CFP_Ratio
23634,1072.0,190.1,187,45,142.3,187,1.335910049191848
24064,1072.0,215.8,154,46,149.4,154,1.4444444444444444
24717,1072.0,218.2,137,47,153.0,137,1.426143790849673
25825,1072.0,224.9,91,49,152.4,91,1.4757217847769029
26352,1072.0,202.7,221,50,145.9,221,1.3893077450308429
26854,1072.0,174.4,517,51,136.0,517,1.2823529411764707
27453,1072.0,165.2,473,52,132.8,473,1.2439759036144575
27997,1072.0,164.8,425,53,133.2,425,1.2372372372372373
28531,1072.0,165.5,434,54,134.3,434,1.2323157110945644
30180,1072.0,167.1,341,57,134.8,341,1.239614243323442
30662,1072.0,192.6,353,58,143.8,353,1.3393602225312933
31290,1072.0,219.8,306,59,151.4,306,1.451783355350066
31767,1072.0,182.4,320,60,139.6,320,1.3065902578796562
32,1073.0,499.6,645,1,233.2,645,2.142367066895369
528,1073.0,504.2,615,2,234.0,615,2.1547008547008546
1025,1073.0,478.6,575,3,227.6,575,2.102811950790861
1616,1073.0,457.0,513,4,220.1,513,2.076328941390277
2067,1073.0,393.8,511,5,200.7,511,1.9621325361235677
2644,1073.0,337.1,458,6,184.9,458,1.8231476473769606
3350,1073.0,299.0,384,7,171.1,384,1.7475160724722385
3756,1073.0,271.1,378,8,160.6,378,1.6880448318804486
4182,1073.0,217.4,373,9,147.3,373,1.4758995247793618
4788,1073.0,199.7,417,10,139.9,417,1.427448177269478
5323,1073.0,198.2,418,11,142.2,418,1.3938115330520393
5851,1073.0,191.0,474,12,139.2,474,1.3721264367816093
7884,1073.0,181.8,237,15,140.2,237,1.2967189728958632
8381,1073.0,184.6,235,16,139.3,235,1.3251974156496769
8964,1073.0,183.7,191,17,142.4,191,1.2900280898876404
9928,1073.0,176.7,277,19,140.9,277,1.254080908445706
10508,1073.0,178.1,259,20,139.2,259,1.2794540229885059
11088,1073.0,179.6,211,21,140.0,211,1.282857142857143
11624,1073.0,175.9,231,22,137.9,231,1.2755620014503264
19821,1074.0,224.5,173,38,154.3,173,1.4549578742709008
20266,1074.0,218.9,145,39,151.7,145,1.4429795649307846
328,1075.0,381.1,571,1,236.5,571,1.611416490486258
810,1075.0,391.1,595,2,238.9,595,1.6370866471326915
1366,1075.0,343.6,622,3,216.7,622,1.5856022150438396
1899,1075.0,309.0,552,4,204.9,552,1.5080527086383602
2367,1075.0,294.7,401,5,193.5,401,1.5229974160206718
2533,1075.0,313.1,365,6,195.5,365,1.60153452685422
3184,1075.0,308.5,433,7,196.7,433,1.5683782409761058
3695,1075.0,312.6,437,8,200.1,437,1.5622188905547227
4277,1075.0,311.7,477,9,201.4,477,1.5476663356504468
4829,1075.0,311.2,472,10,199.1,472,1.5630336514314416
5432,1075.0,315.2,485,11,198.8,485,1.585513078470825
5960,1075.0,315.3,468,12,199.5,468,1.580451127819549
6523,1075.0,301.3,466,13,195.7,466,1.5396014307613697
7096,1075.0,307.7,427,14,199.2,427,1.5446787148594379
7547,1075.0,308.8,409,15,196.7,409,1.5699034062023387
8103,1075.0,313.6,413,16,198.0,413,1.583838383838384
8722,1075.0,317.5,392,17,198.2,392,1.6019172552976793
9251,1075.0,305.0,370,18,193.9,370,1.5729757607013923
9813,1075.0,303.1,383,19,194.6,383,1.5575539568345325
10393,1075.0,299.1,394,20,190.2,394,1.5725552050473188
10961,1075.0,294.0,410,21,187.6,410,1.5671641791044777
11543,1075.0,296.8,335,22,191.8,335,1.5474452554744524
12073,1075.0,307.0,328,23,193.1,328,1.5898498187467633
12552,1075.0,309.7,308,24,197.8,308,1.5657229524772496
13100,1075.0,303.1,310,25,198.6,310,1.5261832829808661
13583,1075.0,310.7,312,26,200.2,312,1.551948051948052
14121,1075.0,307.2,308,27,199.9,308,1.536768384192096
14602,1075.0,295.4,284,28,197.0,284,1.4994923857868019
15170,1075.0,276.1,288,29,189.4,288,1.4577613516367478
15660,1075.0,276.0,245,30,190.4,245,1.449579831932773
16171,1075.0,274.0,296,31,190.1,296,1.4413466596528144
16636,1075.0,284.4,332,32,189.9,332,1.4976303317535544
17184,1075.0,288.5,337,33,188.8,337,1.528072033898305
17679,1075.0,292.9,345,34,188.9,345,1.5505558496559024
18231,1075.0,288.5,341,35,187.1,341,1.5419561731694282
18767,1075.0,282.4,365,36,186.8,365,1.5117773019271947
19288,1075.0,272.9,323,37,186.2,323,1.4656283566058002
19858,1075.0,275.7,315,38,187.4,315,1.4711846318036286
20357,1075.0,274.1,275,39,187.8,275,1.459531416400426
20874,1075.0,275.6,309,40,187.8,309,1.4675186368477104
21442,1075.0,274.7,249,41,190.8,249,1.439727463312369
21972,1075.0,271.4,265,42,187.6,265,1.4466950959488272
22523,1075.0,268.3,190,43,186.7,190,1.437064809855383
23056,1075.0,284.8,209,44,196.1,209,1.452320244773075
23610,1075.0,298.1,184,45,198.3,184,1.503277861825517
24217,1075.0,288.8,160,46,196.8,160,1.467479674796748
13671,1076.0,236.9,216,26,152.3,216,1.5554826001313198
14147,1076.0,229.1,203,27,148.6,203,1.541722745625841
14643,1076.0,248.0,330,28,154.1,330,1.609344581440623
15070,1076.0,264.5,322,29,157.0,322,1.6847133757961783
15706,1076.0,299.6,248,30,167.2,248,1.7918660287081343
16698,1076.0,278.7,238,32,162.4,238,1.7161330049261083
17126,1076.0,310.6,282,33,170.1,282,1.825984714873604
17710,1076.0,207.6,339,34,141.2,339,1.4702549575070822
18229,1076.0,273.5,261,35,160.4,261,1.7051122194513715
247,1077.0,683.1,431,1,306.5,431,2.2287112561174554
690,1077.0,688.2,411,2,324.2,411,2.122763726095003
1203,1077.0,691.7,425,3,334.2,425,2.069718731298624
1720,1077.0,713.0,413,4,356.0,413,2.002808988764045
2191,1077.0,732.0,359,5,371.4,359,1.9709208400646205
2690,1077.0,758.9,331,6,389.0,331,1.9508997429305912
3268,1077.0,752.6,329,7,372.0,329,2.0231182795698923
3709,1077.0,714.5,378,8,325.8,378,2.193063228974831
4236,1077.0,707.8,386,9,332.4,386,2.1293622141997592
4890,1077.0,719.8,384,10,349.6,384,2.058924485125858
5395,1077.0,734.2,373,11,366.3,373,2.0043680043680046
5868,1077.0,713.2,347,12,358.8,347,1.9877369007803791
6372,1077.0,701.8,322,13,309.3,322,2.2689945037180728
7030,1077.0,669.1,405,14,294.1,405,2.275076504590275
7372,1077.0,654.8,408,15,310.0,408,2.112258064516129
7989,1077.0,679.2,382,16,335.3,382,2.025648672830301
8526,1077.0,685.1,358,17,347.6,358,1.9709436133486766
9083,1077.0,644.0,342,18,332.5,342,1.936842105263158
9624,1077.0,664.6,344,19,322.9,344,2.058222359863735
10279,1077.0,644.4,323,20,311.9,323,2.06604680987496
10827,1077.0,649.1,321,21,316.8,321,2.0489267676767677
11282,1077.0,655.5,336,22,321.4,336,2.039514623522091
11727,1077.0,695.3,347,23,332.0,347,2.094277108433735
12364,1077.0,692.7,330,24,320.7,330,2.1599625818521986
12686,1077.0,706.0,369,25,303.5,369,2.326194398682043
13301,1077.0,692.3,328,26,301.6,328,2.2954244031830235
13771,1077.0,694.9,341,27,295.3,341,2.353200135455469
14379,1077.0,688.4,326,28,307.5,326,2.23869918699187
14785,1077.0,658.3,316,29,306.2,316,2.1499020248203786
15447,1077.0,597.0,287,30,287.9,287,2.0736366794025707
15884,1077.0,631.0,303,31,300.9,303,2.0970422067131937
16303,1077.0,669.0,368,32,324.2,368,2.063541024059223
16913,1077.0,653.3,371,33,325.6,371,2.006449631449631
17335,1077.0,656.7,357,34,327.3,357,2.006416131989001
17866,1077.0,638.6,316,35,308.7,316,2.0686750890832526
18454,1077.0,561.0,324,36,281.1,324,1.9957310565635005
19015,1077.0,467.8,291,37,245.5,291,1.9054989816700612
19537,1077.0,429.6,335,38,230.7,335,1.8621586475942784
20153,1077.0,366.4,360,39,210.6,360,1.7397910731244064
20751,1077.0,450.2,322,40,244.3,322,1.842816209578387
21033,1077.0,541.6,313,41,278.5,313,1.9447037701974865
21706,1077.0,373.9,335,42,208.9,335,1.7898516036381042
22276,1077.0,363.2,357,43,194.2,357,1.870236869207003
22771,1077.0,488.1,289,44,237.7,289,2.053428691628103
23319,1077.0,419.3,295,45,218.0,295,1.9233944954128441
23890,1077.0,322.3,346,46,187.8,346,1.7161874334398295
24349,1077.0,267.1,352,47,168.6,352,1.584223013048636
24861,1077.0,297.6,361,48,182.1,361,1.6342668863261947
25570,1077.0,263.5,267,49,166.6,267,1.5816326530612246
26145,1077.0,328.7,226,50,179.5,226,1.8311977715877437
26711,1077.0,308.4,276,51,180.1,276,1.7123820099944476
27194,1077.0,367.9,254,52,197.5,254,1.8627848101265823
27723,1077.0,492.2,275,53,245.3,275,2.006522625356706
28136,1077.0,498.6,279,54,258.3,279,1.9303135888501741
28855,1077.0,527.6,304,55,273.1,304,1.931893079458074
29398,1077.0,525.0,292,56,269.1,292,1.950947603121516
29917,1077.0,522.5,278,57,265.5,278,1.9679849340866291
30357,1077.0,464.7,253,58,239.1,253,1.943538268506901
30839,1077.0,489.1,270,59,243.3,270,2.010275380189067
31516,1077.0,528.9,242,60,246.6,242,2.1447688564476883
29109,1078.0,225.8,61,55,165.4,61,1.3651753325272067
29660,1078.0,208.6,47,56,152.1,47,1.37146614069691
30194,1078.0,223.9,54,57,173.4,54,1.2912341407151096
30761,1078.0,254.4,66,58,178.5,66,1.4252100840336135
4039,1079.0,237.7,260,8,153.5,260,1.5485342019543973
4450,1079.0,249.6,264,9,154.7,264,1.6134453781512605
5165,1079.0,235.6,348,10,154.7,348,1.5229476405946996
5596,1079.0,267.4,537,11,167.5,537,1.5964179104477612
6192,1079.0,274.8,490,12,170.8,490,1.6088992974238876
6693,1079.0,273.6,582,13,165.2,582,1.656174334140436
7250,1079.0,277.7,543,14,165.3,543,1.6799758015728976
7738,1079.0,279.6,448,15,169.3,448,1.6515062020082694
8346,1079.0,288.6,309,16,171.0,309,1.6877192982456142
8802,1079.0,256.5,409,17,162.1,409,1.5823565700185072
9371,1079.0,291.2,371,18,168.6,371,1.727164887307236
10478,1079.0,246.3,254,20,154.9,254,1.5900581020012912
11045,1079.0,270.9,211,21,162.5,211,1.667076923076923
11565,1079.0,266.8,167,22,158.2,167,1.6864728192161822
290,1080.0,217.9,289,1,160.0,289,1.361875
820,1080.0,212.6,285,2,152.0,285,1.3986842105263158
1244,1080.0,262.1,345,3,174.1,345,1.505456634118323
1846,1080.0,303.4,356,4,199.6,356,1.5200400801603207
2217,1080.0,329.2,425,5,209.4,425,1.572110792741165
2812,1080.0,362.3,390,6,227.8,390,1.5904302019315188
3200,1080.0,406.8,458,7,249.3,458,1.631768953068592
3682,1080.0,411.0,460,8,252.8,460,1.6257911392405062
4208,1080.0,434.1,482,9,266.9,482,1.6264518546272013
4828,1080.0,450.3,511,10,272.1,511,1.6549062844542446
5258,1080.0,454.3,516,11,271.7,516,1.6720647773279353
5866,1080.0,450.0,502,12,268.6,502,1.6753536857781086
6290,1080.0,460.8,563,13,271.5,563,1.6972375690607735
6937,1080.0,458.7,521,14,271.1,521,1.6919955735890813
7382,1080.0,453.4,517,15,267.0,517,1.6981273408239699
7945,1080.0,466.6,445,16,279.7,445,1.6682159456560601
8610,1080.0,452.4,487,17,269.8,487,1.676797627872498
9042,1080.0,440.3,517,18,266.3,517,1.6533984228313932
9733,1080.0,451.6,492,19,268.0,492,1.6850746268656718
10170,1080.0,471.1,301,20,274.9,301,1.7137140778464899
10642,1080.0,479.7,283,21,274.9,283,1.7449981811567843
11181,1080.0,453.7,341,22,271.1,341,1.6735521947620802
4590,1081.0,187.6,269,9,143.0,269,1.3118881118881118
5140,1081.0,205.5,324,10,149.2,324,1.3773458445040216
5532,1081.0,224.1,251,11,158.1,251,1.4174573055028463
6228,1081.0,254.1,283,12,172.6,283,1.4721900347624566
6755,1081.0,254.8,278,13,173.1,278,1.4719815135759677
7313,1081.0,254.6,266,14,173.0,266,1.4716763005780347
7826,1081.0,228.9,273,15,162.9,273,1.405156537753223
8362,1081.0,236.0,309,16,167.9,309,1.4055985705777247
8900,1081.0,234.6,296,17,163.9,296,1.4313605857230018
9468,1081.0,198.8,265,18,155.6,265,1.2776349614395888
9992,1081.0,207.3,268,19,156.0,268,1.328846153846154
10493,1081.0,196.0,307,20,148.5,307,1.3198653198653199
11054,1081.0,193.7,285,21,149.1,285,1.2991281019450034
11578,1081.0,197.4,264,22,152.8,264,1.2918848167539267
12123,1081.0,213.4,225,23,162.6,225,1.3124231242312423
282,1082.0,466.4,749,1,261.4,749,1.784238714613619
744,1082.0,451.7,735,2,257.5,735,1.7541747572815534
1166,1082.0,421.2,685,3,243.0,685,1.7333333333333334
1615,1082.0,369.8,537,4,216.8,537,1.705719557195572
2237,1082.0,371.1,621,5,211.3,621,1.7562707051585424
2583,1082.0,299.4,408,6,191.4,408,1.5642633228840124
3253,1082.0,247.3,248,7,168.1,248,1.4711481261154076
3991,1082.0,251.3,217,8,171.0,217,1.4695906432748538
4359,1082.0,256.5,147,9,167.9,147,1.5276950565812983
4967,1082.0,255.7,185,10,171.9,185,1.4874927283304245
5533,1082.0,241.7,170,11,167.1,170,1.4464392579293837
6268,1082.0,211.4,166,12,155.0,166,1.3638709677419356
6735,1082.0,232.7,158,13,156.4,158,1.4878516624040918
7291,1082.0,234.6,145,14,155.7,145,1.506743737957611
7786,1082.0,264.3,125,15,162.7,125,1.624462200368777
8212,1082.0,267.1,143,16,166.7,143,1.6022795440911821
8860,1082.0,253.4,158,17,165.1,158,1.5348273773470624
9307,1082.0,304.8,157,18,182.8,157,1.6673960612691465
9816,1082.0,312.0,148,19,181.8,148,1.716171617161716
10228,1082.0,319.9,147,20,191.9,147,1.6670140698280353
10733,1082.0,326.0,170,21,193.9,170,1.6812790097988652
11442,1082.0,283.0,146,22,177.2,146,1.5970654627539504
12097,1082.0,222.5,137,23,154.3,137,1.44199611147116
12660,1082.0,217.8,101,24,154.7,101,1.4078862314156433
21465,1083.0,260.1,369,41,184.1,369,1.4128191200434548
21934,1083.0,257.0,319,42,179.5,319,1.4317548746518105
22526,1083.0,271.8,319,43,185.6,319,1.464439655172414
19184,1084.0,346.6,149,37,203.9,149,1.6998528690534576
19846,1084.0,295.4,166,38,183.6,166,1.6089324618736383
20319,1084.0,313.6,212,39,191.8,212,1.635036496350365
14709,1085.0,224.6,98,28,162.4,98,1.3830049261083743
15055,1085.0,264.6,128,29,175.2,128,1.5102739726027399
15456,1085.0,293.3,178,30,182.6,178,1.6062431544359257
15824,1085.0,333.3,176,31,195.5,176,1.7048593350383632
16434,1085.0,320.6,193,32,188.6,193,1.699893955461294
16926,1085.0,335.7,193,33,189.7,193,1.7696362677912494
17496,1085.0,338.1,216,34,193.5,216,1.7472868217054265
17926,1085.0,323.0,212,35,186.4,212,1.732832618025751
18388,1085.0,431.5,199,36,226.2,199,1.9076038903625112
18909,1085.0,494.2,244,37,251.8,244,1.9626687847498012
19454,1085.0,474.3,269,38,243.8,269,1.9454470877768661
19965,1085.0,476.3,255,39,246.6,255,1.9314679643146797
20491,1085.0,438.0,231,40,229.5,231,1.908496732026144
21044,1085.0,467.0,219,41,240.7,219,1.9401744910677192
21593,1085.0,462.7,231,42,245.4,231,1.8854930725346373
22141,1085.0,455.6,225,43,233.8,225,1.9486740804106073
22701,1085.0,408.7,207,44,210.8,207,1.9388045540796963
23295,1085.0,422.7,216,45,220.3,216,1.9187471629596005
23852,1085.0,454.5,213,46,236.9,213,1.9185310257492612
24364,1085.0,454.3,226,47,244.7,226,1.8565590519002861
24953,1085.0,429.2,212,48,234.9,212,1.8271604938271604
25432,1085.0,447.3,257,49,229.9,257,1.9456285341452806
26096,1085.0,462.2,265,50,227.0,265,2.0361233480176213
26515,1085.0,506.3,270,51,250.9,270,2.0179354324432044
27169,1085.0,473.0,235,52,232.9,235,2.030914555603263
27713,1085.0,459.0,243,53,231.4,243,1.9835782195332756
28174,1085.0,466.7,267,54,241.5,267,1.9325051759834369
28759,1085.0,445.0,237,55,236.9,237,1.8784297171802449
29348,1085.0,464.6,229,56,247.6,229,1.8764135702746367
29787,1085.0,525.2,264,57,274.5,264,1.913296903460838
30310,1085.0,544.9,293,58,283.6,293,1.9213681241184766
30919,1085.0,546.8,297,59,289.3,297,1.8900795022468024
31403,1085.0,512.2,312,60,275.4,312,1.8598402323892522
7883,1086.0,212.7,197,15,147.6,197,1.4410569105691056
8395,1086.0,213.1,203,16,148.5,203,1.435016835016835
8921,1086.0,214.1,200,17,147.5,200,1.4515254237288135
9300,1086.0,240.8,259,18,158.7,259,1.5173282923755516
9823,1086.0,241.5,259,19,157.2,259,1.536259541984733
10411,1086.0,250.3,307,20,162.4,307,1.541256157635468
10936,1086.0,284.6,305,21,175.8,305,1.6188850967007964
11408,1086.0,287.9,344,22,179.1,344,1.6074818537130093
11944,1086.0,263.5,300,23,166.8,300,1.579736211031175
12300,1086.0,266.3,294,24,167.9,294,1.586063132817153
13052,1086.0,254.4,282,25,164.9,282,1.542753183747726
13552,1086.0,239.5,232,26,154.2,232,1.553177691309987
14028,1086.0,250.2,206,27,156.3,206,1.6007677543186178
14536,1086.0,272.3,221,28,162.7,221,1.6736324523663186
15141,1086.0,279.5,329,29,171.3,329,1.6316403969643898
15454,1086.0,283.5,342,30,174.9,342,1.620926243567753
16033,1086.0,285.5,344,31,173.6,344,1.6445852534562213
16604,1086.0,236.1,258,32,154.2,258,1.5311284046692608
17140,1086.0,227.9,283,33,152.1,283,1.4983563445101908
17666,1086.0,253.7,251,34,161.0,251,1.575776397515528
18147,1086.0,245.6,262,35,155.4,262,1.5804375804375803
18587,1086.0,262.1,288,36,167.8,288,1.5619785458879618
19253,1086.0,290.5,311,37,178.7,311,1.625629546726357
19716,1086.0,311.9,302,38,188.5,302,1.6546419098143235
20094,1086.0,295.1,330,39,180.7,330,1.6330935251798564
20686,1086.0,267.3,230,40,165.7,230,1.6131563065781536
21273,1086.0,267.9,233,41,167.1,233,1.6032315978456013
21916,1086.0,290.8,318,42,175.6,318,1.6560364464692483
22367,1086.0,317.2,313,43,177.7,313,1.7850309510410804
22947,1086.0,276.7,177,44,165.1,177,1.6759539672925499
23421,1086.0,296.6,207,45,176.3,207,1.6823596142938173
24002,1086.0,321.0,327,46,189.0,327,1.6984126984126984
24572,1086.0,353.3,243,47,194.4,243,1.8173868312757202
24955,1086.0,302.4,270,48,178.1,270,1.6979225154407636
25591,1086.0,365.5,316,49,202.4,316,1.8058300395256917
26149,1086.0,389.1,237,50,209.3,237,1.859053989488772
26682,1086.0,393.8,313,51,221.2,313,1.7802893309222425
27237,1086.0,392.2,282,52,218.6,282,1.7941445562671545
27785,1086.0,389.7,245,53,215.1,245,1.8117154811715481
28236,1086.0,382.1,243,54,213.8,243,1.7871842843779233
28838,1086.0,357.5,210,55,203.3,210,1.7584849975405803
29320,1086.0,362.2,231,56,205.1,231,1.765967820575329
29829,1086.0,377.2,268,57,210.1,268,1.7953355544978582
30411,1086.0,410.6,294,58,220.0,294,1.8663636363636364
30955,1086.0,387.6,302,59,209.7,302,1.8483547925608013
31423,1086.0,383.2,293,60,206.8,293,1.852998065764023
26952,1087.0,224.8,103,51,147.8,103,1.520974289580514
27466,1087.0,241.8,162,52,157.7,162,1.5332910589727333
27976,1087.0,256.0,161,53,158.6,161,1.614123581336696
28555,1087.0,242.5,164,54,157.9,164,1.5357821405953134
29079,1087.0,281.4,189,55,171.4,189,1.6417736289381561
29610,1087.0,276.3,281,56,172.0,281,1.6063953488372094
30093,1087.0,266.7,164,57,167.6,164,1.5912887828162292
30762,1087.0,253.7,133,58,163.5,133,1.5516819571865443
31307,1087.0,262.6,110,59,166.4,110,1.578125
31820,1087.0,271.1,139,60,172.3,139,1.5734184561810796
23655,1088.0,211.9,63,45,153.0,63,1.3849673202614379
24198,1088.0,227.5,84,46,160.3,84,1.4192139737991265
24735,1088.0,251.1,132,47,172.9,132,1.4522845575477155
25814,1088.0,211.8,85,49,156.7,85,1.351627313337588
26381,1088.0,211.3,119,50,152.7,119,1.3837590045841521
11075,1089.0,350.3,228,21,236.4,228,1.4818104906937395
11615,1089.0,318.4,189,22,212.3,189,1.4997644842204425
19838,1090.0,199.9,110,38,148.1,110,1.349763673193788
20401,1090.0,209.8,146,39,154.5,146,1.3579288025889968
20905,1090.0,212.1,103,40,153.9,103,1.378167641325536
21490,1090.0,206.6,168,41,151.9,168,1.3601053324555628
21912,1090.0,203.2,181,42,149.4,181,1.360107095046854
22453,1090.0,212.9,156,43,154.8,156,1.3753229974160206
23145,1090.0,200.3,157,44,148.3,157,1.3506405933917733
23673,1090.0,187.6,192,45,144.7,192,1.2964754664823774
24095,1090.0,204.6,194,46,147.5,194,1.3871186440677965
24667,1090.0,221.6,205,47,156.7,205,1.414167198468411
25244,1090.0,187.6,216,48,141.7,216,1.323923782639379
25515,1090.0,203.5,125,49,152.6,125,1.333551769331586
25858,1090.0,217.7,137,50,158.0,137,1.3778481012658228
26650,1090.0,232.4,273,51,162.6,273,1.4292742927429276
27370,1090.0,222.8,341,52,159.4,341,1.397741530740276
27717,1090.0,205.5,249,53,152.6,249,1.3466579292267367
28356,1090.0,212.2,311,54,153.2,311,1.385117493472585
28997,1090.0,201.0,316,55,149.1,316,1.3480885311871227
29564,1090.0,217.8,235,56,157.2,235,1.385496183206107
30064,1090.0,214.1,417,57,156.4,417,1.368925831202046
30353,1090.0,236.8,520,58,163.6,520,1.447432762836186
31118,1090.0,217.8,492,59,155.7,492,1.3988439306358382
31591,1090.0,229.3,511,60,160.1,511,1.4322298563397877
2400,1091.0,244.7,249,5,165.9,249,1.4749849306811331
2867,1091.0,257.3,202,6,172.9,202,1.4881434355118566
3979,1091.0,237.7,274,8,164.3,274,1.4467437614120509
4197,1091.0,283.4,342,9,182.7,342,1.5511767925561029
4733,1091.0,288.1,402,10,185.2,402,1.5556155507559397
5353,1091.0,299.7,470,11,194.7,470,1.539291217257319
6011,1091.0,290.6,451,12,188.9,451,1.5383800952885125
6417,1091.0,368.1,452,13,224.5,452,1.6396436525612472
7061,1091.0,378.4,441,14,233.1,441,1.6233376233376233
7531,1091.0,454.9,457,15,273.7,457,1.662038728534892
8011,1091.0,479.5,559,16,283.0,559,1.6943462897526502
8617,1091.0,452.1,509,17,271.1,509,1.66765031353744
9084,1091.0,468.0,510,18,277.7,510,1.6852718761253151
9715,1091.0,444.6,486,19,262.3,486,1.6950057186427754
10233,1091.0,434.8,475,20,258.4,475,1.6826625386996905
10701,1091.0,438.1,530,21,260.1,530,1.6843521722414456
11243,1091.0,446.9,478,22,264.0,478,1.6928030303030301
11647,1091.0,441.2,471,23,265.0,471,1.6649056603773584
12173,1091.0,418.6,431,24,253.2,431,1.6532385466034756
12820,1091.0,424.0,408,25,253.3,408,1.6739044611133043
13241,1091.0,399.8,390,26,236.2,390,1.6926333615580018
13822,1091.0,383.7,321,27,224.7,321,1.7076101468624834
14253,1091.0,383.6,313,28,226.6,313,1.6928508384819065
14740,1091.0,394.8,388,29,229.4,388,1.7210113339145596
15237,1091.0,429.5,419,30,232.3,419,1.848902281532501
15794,1091.0,461.5,488,31,245.9,488,1.876779178527857
16274,1091.0,455.1,484,32,252.9,484,1.7995255041518388
16790,1091.0,446.3,524,33,247.5,524,1.8032323232323233
17301,1091.0,443.4,542,34,252.2,542,1.7581284694686756
17825,1091.0,464.2,565,35,262.6,565,1.7677075399847675
18334,1091.0,486.8,609,36,277.4,609,1.754866618601298
18850,1091.0,485.2,637,37,280.8,637,1.7279202279202277
19386,1091.0,480.5,642,38,276.5,642,1.7377938517179023
19919,1091.0,473.9,649,39,270.1,649,1.754535357275083
20468,1091.0,473.2,621,40,266.0,621,1.7789473684210526
20997,1091.0,484.1,640,41,272.0,640,1.7797794117647059
21537,1091.0,478.6,660,42,272.5,660,1.756330275229358
22094,1091.0,481.5,669,43,277.8,669,1.7332613390928724
22630,1091.0,493.1,632,44,279.4,632,1.7648532569792414
23148,1091.0,492.0,644,45,275.9,644,1.7832548024646613
23678,1091.0,485.1,657,46,269.3,657,1.8013367991088005
24250,1091.0,466.3,596,47,263.3,596,1.7709836688188378
24773,1091.0,487.9,631,48,269.7,631,1.8090470893585466
25316,1091.0,474.1,597,49,268.8,597,1.763764880952381
25842,1091.0,468.5,548,50,265.1,548,1.767257638626933
26413,1091.0,467.9,594,51,261.3,594,1.7906620742441637
26961,1091.0,462.0,640,52,266.3,640,1.734885467517837
27512,1091.0,484.7,665,53,281.4,665,1.7224591329068941
28057,1091.0,479.4,678,54,283.2,678,1.6927966101694916
28611,1091.0,505.5,679,55,276.5,679,1.8282097649186257
29152,1091.0,518.8,676,56,269.4,676,1.9257609502598367
29679,1091.0,509.5,661,57,275.4,661,1.8500363108206248
30242,1091.0,494.8,647,58,276.1,647,1.7921043100325968
30789,1091.0,506.1,603,59,285.3,603,1.7739221871713986
31415,1091.0,484.9,616,60,271.2,616,1.7879793510324484
4488,1092.0,217.1,130,9,152.6,130,1.4226736566186107
5078,1092.0,236.4,125,10,157.2,125,1.50381679389313
5626,1092.0,244.0,118,11,161.8,118,1.508034610630408
6164,1092.0,270.7,146,12,173.0,146,1.5647398843930636
6687,1092.0,318.8,259,13,188.9,259,1.687665431445209
18302,1093.0,189.5,148,35,149.9,148,1.2641761174116077
18736,1093.0,211.4,146,36,154.6,146,1.3673997412677878
19320,1093.0,219.2,129,37,162.5,129,1.348923076923077
19823,1093.0,207.3,173,38,154.7,173,1.3400129282482225
20438,1093.0,194.3,141,39,146.6,141,1.3253751705320602
20971,1093.0,180.1,163,40,141.1,163,1.2763997165131113
60,1094.0,374.4,302,1,198.3,302,1.8880484114977305
592,1094.0,349.9,287,2,193.4,287,1.809203722854188
1219,1094.0,336.1,363,3,191.4,363,1.7560083594566354
1658,1094.0,349.7,176,4,193.8,176,1.804437564499484
2174,1094.0,337.8,149,5,193.9,149,1.742135121196493
2792,1094.0,331.8,152,6,193.8,152,1.7120743034055728
3358,1094.0,249.6,170,7,166.7,170,1.4973005398920216
3889,1094.0,244.6,173,8,163.5,173,1.4960244648318042
4448,1094.0,204.2,134,9,142.6,134,1.431977559607293
4948,1094.0,224.5,156,10,148.9,156,1.5077233042310274
5454,1094.0,275.9,153,11,167.0,153,1.6520958083832333
5952,1094.0,271.3,145,12,168.8,145,1.6072274881516588
6708,1094.0,201.4,146,13,143.2,146,1.4064245810055866
7278,1094.0,215.7,88,14,148.5,88,1.4525252525252526
7703,1094.0,225.2,101,15,152.8,101,1.4738219895287956
8245,1094.0,248.6,103,16,162.9,103,1.5260896255371392
8798,1094.0,249.2,108,17,164.6,108,1.513973268529769
9308,1094.0,233.3,130,18,153.6,130,1.5188802083333335
9836,1094.0,244.4,110,19,150.9,110,1.6196156394963552
10422,1094.0,222.1,104,20,145.6,104,1.5254120879120878
11013,1094.0,201.0,133,21,140.0,133,1.4357142857142857
11526,1094.0,203.5,105,22,141.7,105,1.436132674664785
12052,1094.0,211.0,125,23,146.7,125,1.438309475119291
12447,1094.0,216.0,92,24,149.2,92,1.447721179624665
13163,1094.0,191.2,118,25,137.2,118,1.3935860058309038
11878,1095.0,237.9,140,23,184.5,140,1.2894308943089432
12465,1095.0,240.9,128,24,190.7,128,1.2632406921866808
12971,1095.0,236.7,154,25,181.6,154,1.3034140969162995
13516,1095.0,240.9,132,26,183.9,132,1.3099510603588906
14574,1095.0,245.6,111,28,189.6,111,1.2953586497890295
15231,1095.0,238.1,94,29,177.8,94,1.3391451068616422
16586,1095.0,245.3,125,32,186.1,125,1.3181085437936595
17148,1095.0,246.8,127,33,190.2,127,1.2975814931650895
17559,1095.0,249.7,151,34,187.5,151,1.3317333333333332
18143,1095.0,243.9,179,35,187.8,179,1.2987220447284344
